anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,payout,pnl
1789806109665,1789806124685,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.94,40.750697101190525,2.852548797083337,38.30565527511909,0.20375348550595263,41.36195755770838,1.015,40.750697101190525,-0.6112604565178543
1789806125455,1789806140489,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.94,1.5011197607709645,0.10507838325396752,1.4110525751247065,0.007505598803854823,1.5236365571825288,1.015,1.5011197607709645,-0.022516796411564233
1789807145187,1789807160223,1789807200000,btc-updown-5m-1789806900,20.0,0.03,0.98,230.59101059227416,6.917730317768225,225.97919038042866,1.1529550529613708,234.04987575115825,1.015,230.59101059227416,-3.4588651588840946
1789807740692,1789807755835,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.95,77.0,4.62,73.14999999999999,0.385,78.155,1.015,77.0,-1.1550000000000011
1789807756236,1789807771270,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.95,67.0,4.02,63.65,0.335,68.005,1.015,67.0,-1.0049999999999955
1789807772004,1789807787035,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.95,47.97,2.8781999999999996,45.5715,0.23985,48.68955,1.015,47.97,-0.7195499999999981
1789807787893,1789807802923,1789807800000,btc-updown-5m-1789807500,20.0,0.06,0.5,5.0,0.3,2.5,0.025,2.8249999999999997,0.5650000000000001,5.0,2.1750000000000003
1789808614267,1789808629300,1789808700000,btc-updown-5m-1789808400,20.0,0.07,0.94,91.72,6.420400000000001,86.21679999999999,0.4586,93.0958,1.015,91.72,-1.3757999999999981
1789808629850,1789808644866,1789808700000,btc-updown-5m-1789808400,20.0,0.07,0.93,84.0,5.880000000000001,78.12,0.42,84.42,1.005,84.0,-0.4200000000000017
1789808645270,1789808660309,1789808700000,btc-updown-5m-1789808400,20.0,0.08,0.93,16.26651908483414,1.3013215267867313,15.127862748895751,0.0813325954241707,16.510516871106653,1.015,16.26651908483414,-0.24399778627251223
1789808834562,1789808849578,1789809000000,btc-updown-5m-1789808700,20.0,0.08,0.93,191.08130237181456,15.286504189745164,177.70561120578756,0.9554065118590728,193.9475219073918,1.015,191.08130237181456,-2.866219535577244
1789809820251,1789809835290,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.99,99.0,1.98,98.01,0.495,100.48500000000001,1.015,99.0,-1.4850000000000136
1789809835939,1789809850985,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.99,85.37,1.7074,84.5163,0.42685,86.65055000000001,1.015,85.37,-1.2805500000000052
1789809851813,1789809866851,1789809900000,btc-updown-5m-1789809600,20.0,0.02,0.99,3.877338248071818,0.07754676496143637,3.8385648655911,0.01938669124035909,3.9354983217928954,1.015,3.877338248071818,-0.05816007372107723
